"stco","year","ppt"
42087,1990,555.396935311276
42089,1990,756.307768867592
42091,1990,618.847914817796
42093,1990,676.46432441273
42095,1990,682.772725197908
42097,1990,669.973709333016
42099,1990,594.472499820964
42101,1990,672.15809819632
42103,1990,702.993937336906
42105,1990,558.0441554339
42107,1990,662.882870613573
42109,1990,686.356083654518
42111,1990,530.274444473763
42113,1990,579.674404302395
42115,1990,586.030621268958
42117,1990,491.819996847957
42119,1990,653.18894833604
42121,1990,646.935648948991
42123,1990,609.01302488326
42125,1990,582.670520717405
42127,1990,651.985798453823
42129,1990,586.248697885963
42131,1990,574.237489412993
42133,1990,618.710494479111
44001,1990,619.59638546084
44003,1990,618.219044408222
44005,1990,560.160689402798
44007,1990,700.308207138511
44009,1990,595.399118107596
45001,1990,464.776769628972
45003,1990,448.800966214925
45005,1990,426.785209454476
45007,1990,506.492239364426
45009,1990,444.109260135405
45011,1990,423.66362359824
45013,1990,513.256984044904
45015,1990,610.298171007532
45017,1990,450.234386084759
45019,1990,546.093229438828
45021,1990,537.262319811875
45023,1990,427.194658454929
45025,1990,429.987368144822
45027,1990,561.307907252901
45029,1990,498.202425689377
45031,1990,465.06461596909
45033,1990,412.015074861672
45035,1990,549.144576364544
45037,1990,483.502981282127
45039,1990,450.582332930168
45041,1990,546.16281336418
45043,1990,588.073690252657
45045,1990,559.664508395565
45047,1990,451.412402163318
45049,1990,475.673694680401
45051,1990,591.432627857964
45053,1990,478.200139557103
45055,1990,433.336389121426
45057,1990,434.675355506919
45059,1990,467.609841230235
45061,1990,495.67711983528
45063,1990,464.200479322588
45065,1990,497.321639322514
45067,1990,483.954677998749
45069,1990,395.932695970846
45071,1990,424.111168163634
45073,1990,621.103460545185
45075,1990,466.098886231968
45077,1990,616.225529224765
45079,1990,428.509428791217
45081,1990,468.849001638858
45083,1990,540.900279167848
45085,1990,546.425699181787
45087,1990,438.737024720725
45089,1990,592.434865714059
45091,1990,441.5157422484
46003,1990,435.907155065054
46005,1990,448.816566786097
46007,1990,383.254412952338
46009,1990,421.201049918866
46011,1990,562.539486084518
46013,1990,383.070124127767
46015,1990,457.678181117654
46017,1990,464.919888688734
46019,1990,217.467709348484
46021,1990,307.086591180056
46023,1990,406.988609201477
46025,1990,412.396680371651
46027,1990,449.699524142917
46029,1990,458.641158284764
46031,1990,249.322928105976
46033,1990,332.696703569631
46035,1990,440.875311152942
46037,1990,369.762440519129
46039,1990,567.501592635207
46041,1990,264.785983015164
46043,1990,400.403257945681
46045,1990,384.948216070346
46047,1990,314.864676171884
46049,1990,411.107658193761
46051,1990,448.289667831197
46053,1990,475.28427162521
46055,1990,256.062231809185
46057,1990,506.908063404294
46059,1990,394.281651235863
46061,1990,435.497612504731
46063,1990,175.51618082539
46065,1990,345.097572758166
46067,1990,408.560217344476
46069,1990,388.604727854929
46071,1990,360.223934842606
46073,1990,457.566863291793
46075,1990,325.901294450884
46077,1990,520.576077398754
46079,1990,539.219361778542
46081,1990,269.619968123993
46083,1990,457.746715780972
46085,1990,409.931755738459
46087,1990,444.776970478552
46089,1990,349.566816375958
46091,1990,340.093429957321
46093,1990,216.520178356881
46095,1990,413.122980633363
46097,1990,498.891907901393
46099,1990,478.343406552203
46101,1990,544.987109165551
46103,1990,262.071913462804
46105,1990,168.995841629958
46107,1990,379.158246473055
46109,1990,374.69518505924
46111,1990,440.741373200964
46113,1990,309.872395475724
46115,1990,461.148968371235
46117,1990,266.541340262434
46119,1990,351.865893140514
46121,1990,412.841997119851
46123,1990,477.78393030847
46125,1990,412.259963737578
46127,1990,463.919522444908
46129,1990,362.708567696592
46135,1990,444.042658446469
46137,1990,242.580235419907
47001,1990,579.235357099839
47003,1990,561.531459032384
47005,1990,554.140679011138
47007,1990,608.371644177646
47009,1990,658.398769836003
47011,1990,719.428652580396
47013,1990,655.77734697555
47015,1990,477.150133941021
47017,1990,578.416868664545
47019,1990,666.015007288821
47021,1990,488.117026831644
47023,1990,613.379613292494
47025,1990,653.213979892126
47027,1990,520.891526040102
47029,1990,587.204081797894
47031,1990,541.965136815493
47033,1990,616.43497867544
47035,1990,600.120699973945
47037,1990,469.037803806799
47039,1990,574.985769072573
47041,1990,487.006181213176
47043,1990,508.466822861844
47045,1990,587.705063381853
47047,1990,656.300351355982
47049,1990,542.226291413449
47051,1990,586.605344684056
47053,1990,590.058793581407
47055,1990,582.009593725121
47057,1990,603.348766687944
47059,1990,554.079202059129
47061,1990,652.246747892652
47063,1990,569.956573099477
47065,1990,675.589601803782
47067,1990,574.888887397173
47069,1990,676.077953552216
47071,1990,605.506402722617
47073,1990,520.395223086906
47075,1990,654.552692893844
47077,1990,566.199166695017
47079,1990,555.837000202311
47081,1990,533.710746987662
47083,1990,509.432328511177
47085,1990,558.05778803204
47087,1990,551.251020602513
47089,1990,609.450065078942
47091,1990,710.953592520864
47093,1990,615.586055237308
47095,1990,554.806085436287
47097,1990,607.398767183535
47099,1990,604.075375369043
47101,1990,592.534707215369
47103,1990,579.074272805291
47105,1990,677.79600085354
47107,1990,726.648641913504
47109,1990,589.522372848102
47111,1990,497.703122172281
47113,1990,651.012705648
47115,1990,637.579565478115
47117,1990,566.548175032988
47119,1990,610.857608222992
47121,1990,699.169561022654
47123,1990,698.744302005929
47125,1990,481.598637157592
47127,1990,608.224401130957
47129,1990,670.313653094816
47131,1990,543.870729647773
47133,1990,567.172116353901
47135,1990,612.66792000249
47137,1990,501.573247633115
47139,1990,702.49115502527
47141,1990,523.406023467326
47143,1990,650.527890934629
47145,1990,644.712089478662
47147,1990,458.767365718989
47149,1990,517.396690089877
47151,1990,624.91843968073
47153,1990,685.126209586929
47155,1990,601.527925832474
47157,1990,624.871635992865
47159,1990,494.140526354102
47161,1990,491.105250481404
47163,1990,602.596330211457
47165,1990,466.345610685248
47167,1990,619.701310862258
47169,1990,471.978758795809
47171,1990,698.312239169737
47173,1990,587.164031496661
47175,1990,539.976057551922
47177,1990,493.018347114956
47179,1990,588.173037355473
47181,1990,624.746488258347
47183,1990,555.42740994718
47185,1990,518.873030490629
47187,1990,525.277868254817
47189,1990,470.279802279105
48001,1990,588.034176009241
48003,1990,206.006266871056
48005,1990,651.254713617466
48007,1990,472.30493549778
48009,1990,587.277864436487
48011,1990,248.177344100998
48013,1990,442.109159359459
48015,1990,362.289430781108
48017,1990,156.848854157881
48019,1990,547.348529477009
48021,1990,374.043466453429
48023,1990,556.558768281239
48025,1990,483.953579626913
48027,1990,417.918219744752
48029,1990,447.361136657272
48031,1990,525.875719341772
48033,1990,312.824688840719
48035,1990,576.084181390408
48037,1990,881.103426432923
48039,1990,530.942457375876
48041,1990,418.312743788923
48043,1990,253.518546030945
48045,1990,270.070560279606
48047,1990,197.256651068115
48049,1990,532.286444602811
48051,1990,350.437844445242
48053,1990,397.211924973206
48055,1990,415.811148719948
48057,1990,535.239189056558
48059,1990,471.158050308766
48061,1990,213.039722468915
48063,1990,794.277503670313
48065,1990,256.880090009306
48067,1990,750.054719625713
48069,1990,217.001732704314
48071,1990,572.450227640149
48073,1990,640.029853138293
48075,1990,343.593469989286
48077,1990,649.723899649355
48079,1990,205.297267871845
48081,1990,392.423578816321
48083,1990,503.62185105921
48085,1990,764.53623133532
48087,1990,340.804127746155
48089,1990,394.83005160115
48091,1990,482.163142407022
48093,1990,575.792301780548
48095,1990,425.375265990004
48097,1990,891.979908459661
48099,1990,508.794967884073
48101,1990,356.880169938014
48103,1990,161.685422535091
48105,1990,302.428968794739
48107,1990,285.407751273783
48109,1990,231.467140446601
48111,1990,202.168367249889
48113,1990,694.011346570183
48115,1990,243.332285571772
48117,1990,201.641999085952
48119,1990,826.697014442746
48121,1990,799.842790237146
48123,1990,414.101466515882
48125,1990,345.913649436024
48127,1990,505.945139542283
48129,1990,326.683680575004
48131,1990,287.06253744376
48133,1990,567.931366829822
48135,1990,176.852701573208
48137,1990,496.33827800003
48139,1990,607.528580938777
48141,1990,144.938749870089
48143,1990,679.885279005577
48145,1990,469.329660782745
48147,1990,847.71576693247
48149,1990,345.809578257599
48151,1990,435.939433905614
48153,1990,255.141957822943
48155,1990,488.404880865547
48157,1990,419.67493011733
48159,1990,831.679662940104
48161,1990,569.585586960489
48163,1990,455.429030586616
48165,1990,213.156591453278
48167,1990,499.330861412185
48169,1990,332.699815974319
48171,1990,472.32340886423
48173,1990,237.698736431172
48175,1990,546.844182829816
48177,1990,368.526518059702
48179,1990,266.208654417334
48181,1990,847.10487256217
48183,1990,677.544208984073
48185,1990,393.991234401596
48187,1990,425.00909998321
48189,1990,229.610239750535
48191,1990,316.252717282319
48193,1990,550.6114689909
48195,1990,237.929400581157
48197,1990,495.020888946553
48199,1990,618.872372829012
48201,1990,481.957025452221
48203,1990,649.533663567735
48205,1990,212.478816824248
48207,1990,550.326634887178
48209,1990,469.947811055603
48211,1990,326.361841619627
48213,1990,659.043694061149
48215,1990,197.188482114601
48217,1990,578.336130575723
48219,1990,200.112605982911
48221,1990,703.892811263883
48223,1990,841.798286913012
48225,1990,505.273985624868
48227,1990,271.344452963977
48229,1990,136.868515297112
48231,1990,749.922799521233
48233,1990,251.824356804538
48235,1990,411.769295494094
48237,1990,732.052841036822
48239,1990,481.586699078536
48241,1990,686.073313512668
48243,1990,339.261493712627
48245,1990,626.751245729649
48247,1990,237.459066390097
48249,1990,336.837326231795
48251,1990,675.176020256455
48253,1990,480.925274965277
48255,1990,419.617886616299
48257,1990,718.778918903379
48259,1990,599.39944401203
48261,1990,204.457357886179
48263,1990,382.224578220252
48265,1990,491.813993223645
48267,1990,424.475216521177
48269,1990,383.939592134429
48271,1990,526.673845906491
48273,1990,238.703881685315
48275,1990,563.019306531314
48277,1990,813.360692308945
48279,1990,200.503061812476
48281,1990,462.427203786416
48283,1990,438.765629975555
48285,1990,379.302916894117
48287,1990,343.252214585785
48289,1990,478.430894885483
48291,1990,586.65244969373
48293,1990,571.560506902192
48295,1990,269.462299888047
48297,1990,429.676378625108
48299,1990,372.578870488919
48301,1990,208.58631812071
48303,1990,251.607177437819
48305,1990,277.102247359319
48307,1990,428.169300186844
48309,1990,519.660650732028
48311,1990,444.283472820295
48313,1990,448.995609227494
48315,1990,665.216831822851
48317,1990,244.780010073893
48319,1990,383.338965351788
48321,1990,567.019129363131
48323,1990,442.733863243374
48325,1990,450.402825857974
48327,1990,449.877082676449
48329,1990,216.629054282859
48331,1990,369.922050052459
48333,1990,476.480353278915
48335,1990,283.789613752374
48337,1990,781.652470994005
48339,1990,430.90229811722
48341,1990,262.205360014388
48343,1990,804.40417401536
48345,1990,280.891900643632
48347,1990,648.857440616868
48349,1990,635.242130797271
48351,1990,663.649591573396
48353,1990,333.86352319397
48355,1990,326.289594879788
48357,1990,223.0231719193
48359,1990,214.445755247664
48361,1990,659.951734151426
48363,1990,670.106444855739
48365,1990,691.807853492097
48367,1990,734.698710286796
48369,1990,171.229124009092
48371,1990,168.958411755665
48373,1990,569.03545665131
48375,1990,258.761614264947
48377,1990,185.500312474949
48379,1990,817.47158368714
48381,1990,249.963938642219
48383,1990,244.461379793338
48385,1990,509.957291506883
48387,1990,821.180681226377
48389,1990,256.811475666485
48391,1990,557.022192351083
48393,1990,252.586613747337
48395,1990,430.376780950178
48397,1990,706.514367627484
48399,1990,414.478153103047
48401,1990,658.37230805955
48403,1990,671.727122746098
48405,1990,646.840510523788
48407,1990,525.875834404799
48409,1990,419.299788058014
48411,1990,435.916680864714
48413,1990,441.287444445727
48415,1990,364.044054711515
48417,1990,569.009755770118
48419,1990,696.858848494706
48421,1990,230.947822808736
48423,1990,689.319500226089
48425,1990,686.29709462707
48427,1990,191.800584631332
48429,1990,636.287863904667
48431,1990,257.086646993855
48433,1990,435.446922976467
48435,1990,505.645777070261
48437,1990,233.956771373524
48439,1990,710.562470285542
48441,1990,424.307797892658
48443,1990,214.980207083074
48445,1990,212.426395928132
48447,1990,610.871166921759
48449,1990,813.17217007148
48451,1990,426.8747764443
48453,1990,376.512818522588
48455,1990,530.293111894019
48457,1990,703.011425410885
48459,1990,731.218538045129
48461,1990,229.895727177364
48463,1990,457.73209111892
48465,1990,499.180231339597
48467,1990,751.784324522279
48469,1990,535.282750324542
48471,1990,460.583344013964
48473,1990,377.275538824629
48475,1990,198.228030767872
48477,1990,344.387846325739
48479,1990,330.920308770913
48481,1990,439.191104521977
48483,1990,333.32657166371
48485,1990,550.883271407385
48487,1990,514.432685135031
48489,1990,200.821421945268
48491,1990,403.433518245648
48493,1990,419.937793287948
48495,1990,181.117984976917
48497,1990,842.183657574268
48499,1990,770.87817606083
48501,1990,192.999183065452
48503,1990,668.699785052911
48505,1990,245.756640507772
48507,1990,499.123035502961
49001,1990,166.711118442589
49003,1990,175.858360076258
49005,1990,197.816139205425
49007,1990,102.832794324746
49009,1990,159.093316484856
49011,1990,196.998141851575
49013,1990,107.312502061192
49015,1990,88.981403661404
49017,1990,114.385093692598
49019,1990,92.7197019115356
49021,1990,142.256486050465
49023,1990,145.046388978739
49025,1990,140.080224166219
49027,1990,125.826620009484
49029,1990,201.147350560437
49031,1990,106.251301133705
49033,1990,129.217221805652
49035,1990,186.704152601506
49037,1990,135.688491062647
49039,1990,147.337245155979
49041,1990,123.689153398051
49043,1990,204.863767327477
49045,1990,164.1006590101
49047,1990,93.6625363044356
49049,1990,161.426760336704
49051,1990,189.894194445611
49053,1990,148.357520477163
49055,1990,93.816772812146
49057,1990,183.193503835349
50001,1990,608.778532495599
50003,1990,824.980022693165
50005,1990,663.527769693689
50007,1990,614.738481172126
50009,1990,684.640669075039
50011,1990,605.796875918143
50013,1990,539.025964453411
50015,1990,640.572537788896
50017,1990,680.774722569436
50019,1990,648.666060646209
50021,1990,713.707700996781
50023,1990,675.511392881796
50025,1990,759.535762909963
50027,1990,694.669104558599
51001,1990,645.185030768968
51003,1990,605.062772329085
51005,1990,518.059136710229
51007,1990,538.754792806959
51009,1990,596.468926954409
51011,1990,649.078884030492
51013,1990,716.904347758132
51015,1990,514.194307407764
51017,1990,506.043128128099
51019,1990,673.406695585177
51021,1990,633.634061023741
51023,1990,591.015843615364
51025,1990,613.121952273618
51027,1990,567.443493523331
51029,1990,597.688091144872
51031,1990,631.695377305741
51033,1990,604.943237582657
51035,1990,607.758167543525
51036,1990,609.890898550282
51037,1990,601.193612229865
51041,1990,601.410169460533
51043,1990,543.220447199697
51045,1990,583.088310117565
51047,1990,610.152606353458
51049,1990,580.832874728143
51051,1990,596.40075297098
51053,1990,597.283268404289
51057,1990,668.975505494419
51059,1990,686.256916747581
51061,1990,668.714236479955
51063,1990,615.269877817925
51065,1990,587.366575464334
51067,1990,637.589708526586
51069,1990,509.300152757034
51071,1990,547.312374952911
51073,1990,578.403364153716
51075,1990,606.540148681007
51077,1990,543.313020080185
51079,1990,624.433525492449
51081,1990,605.603509496415
51083,1990,598.421745470903
51085,1990,596.853969702393
51087,1990,606.533026783009
51089,1990,655.950925213404
51091,1990,567.799723065174
51093,1990,604.648534349991
51095,1990,560.23529092073
51097,1990,628.881979227173
51099,1990,637.76965842189
51101,1990,617.403692285226
51103,1990,677.437668846124
51105,1990,643.070930478138
51107,1990,628.71537087576
51109,1990,614.711314475112
51111,1990,604.671086344442
51113,1990,623.447865207519
51115,1990,595.779386367079
51117,1990,647.915306916472
51119,1990,635.16359421995
51121,1990,498.659455670963
51125,1990,630.419605216444
51127,1990,604.461498621012
51131,1990,679.420834032461
51133,1990,701.681380357684
51135,1990,575.320449650181
51137,1990,613.133360532242
51139,1990,512.22475212991
51141,1990,694.635589516981
51143,1990,623.223875551812
51145,1990,585.614804617173
51147,1990,564.530499045873
51149,1990,615.692811370701
51153,1990,671.007752284256
51155,1990,463.38558851104
51157,1990,657.176507753175
51159,1990,718.373787546953
51161,1990,601.846403985347
51163,1990,518.216498277374
51165,1990,478.300412142018
51167,1990,644.062718123293
51169,1990,593.183538380097
51171,1990,505.229784943945
51173,1990,665.453899346338
51175,1990,624.53445239304
51177,1990,597.728306262565
51179,1990,602.572810749647
51181,1990,599.847448466496
51183,1990,608.027447504178
51185,1990,731.398330603571
51187,1990,558.480661032458
51191,1990,687.081635844809
51193,1990,704.864533791637
51195,1990,671.636130232238
51197,1990,541.968191530679
51199,1990,564.389320320605
51550,1990,643.67807443812
51800,1990,605.974396037766
51810,1990,697.700054878449
53001,1990,128.530010119414
53003,1990,234.087789019887
53005,1990,95.2508203788196
53007,1990,181.363845253785
53009,1990,248.985972913698
53011,1990,403.750079528609
53013,1990,213.028878928932
53015,1990,384.210956878357
53017,1990,178.807684492414
53019,1990,325.57288537902
53021,1990,98.2639937233026
53023,1990,216.062902987741
53025,1990,113.602983416331
53027,1990,529.357501715424
53029,1990,273.911295089441
53031,1990,315.366380461218
53033,1990,447.023260728232
53035,1990,319.328915989471
53037,1990,146.190604174776
53039,1990,147.857163588151
53041,1990,429.693298337322
53043,1990,169.801043634737
53045,1990,481.469810910991
53047,1990,281.80426629373
53049,1990,680.338248273339
53051,1990,313.748774339623
53053,1990,388.57544119393
53055,1990,277.763340243073
53057,1990,424.092665249693
53059,1990,445.495460251916
53061,1990,451.974191673616
53063,1990,249.113585960912
53065,1990,306.844078718011
53067,1990,371.512781026814
53069,1990,610.903462702456
53071,1990,176.375665629937
53073,1990,395.414530036334
53075,1990,218.010913997069
53077,1990,99.0612424341099
54001,1990,655.157877320064
54003,1990,536.422333649241
54005,1990,642.889296079384
54007,1990,734.524591946263
54009,1990,664.099119054193
54011,1990,580.22693658986
54013,1990,694.766922331863
54015,1990,646.818590799969
54017,1990,688.84159572806
54019,1990,690.447057146959
54021,1990,734.838305859086
54023,1990,471.410142741387
54025,1990,548.908085904723
54027,1990,500.615895181224
54029,1990,661.276578915178
54031,1990,467.994055352365
54033,1990,629.994989238126
54035,1990,609.229622431669
54037,1990,562.50796493606
54039,1990,575.966516394758
54041,1990,683.824087473359
54043,1990,597.876767543808
54045,1990,618.101780342964
54047,1990,566.369511216832
54049,1990,638.644771252185
54051,1990,652.386244296946
54053,1990,563.02090570215
54055,1990,510.471454202122
54057,1990,481.697270003394
54059,1990,602.092053739792
54061,1990,596.886291829309
54063,1990,526.320069255343
54065,1990,490.790900601626
54067,1990,748.771163089168
54069,1990,652.610225140378
54071,1990,496.371242827731
54073,1990,676.790299725563
54075,1990,676.314753754385
54077,1990,699.295483734368
54079,1990,559.720087149232
54081,1990,569.415794756211
54083,1990,728.410075505202
54085,1990,704.873696338636
54087,1990,613.994634896546
54089,1990,505.071014513239
54091,1990,615.92285714969
54093,1990,715.903799040515
54095,1990,667.479710637923
54097,1990,715.042644808346
54099,1990,606.471889932201
54101,1990,832.571891348221
54103,1990,681.747514016979
54105,1990,709.998269692932
54107,1990,678.674823405754
54109,1990,591.619571278247
55001,1990,658.027518405808
55003,1990,405.543195891891
55005,1990,652.321266721933
55007,1990,393.82219588861
55009,1990,588.213299698222
55011,1990,791.194471199489
55013,1990,568.106618614485
55015,1990,593.356432738454
55017,1990,812.442895768995
55019,1990,732.984336381208
55021,1990,622.057530029155
55023,1990,703.424419934917
55025,1990,612.519947799762
55027,1990,589.370486627499
55029,1990,572.207674957206
55031,1990,471.733634808225
55033,1990,731.972300292553
55035,1990,794.555081822541
55037,1990,477.664795518511
55039,1990,632.267360317207
55041,1990,553.92854191939
55043,1990,694.836863428536
55045,1990,728.165139871477
55047,1990,648.585864692326
55049,1990,732.226689950951
55051,1990,387.490806691401
55053,1990,761.427348364406
55055,1990,569.115898004572
55057,1990,676.139481787967
55059,1990,655.777319241458
55061,1990,595.345855593656
55063,1990,775.930565076097
55065,1990,784.506429393473
55067,1990,650.695279778614
55069,1990,693.180891830409
55071,1990,553.205921041912
55073,1990,671.922692117821
55075,1990,567.616631643016
55077,1990,638.145361891507
55078,1990,613.828332282027
55079,1990,608.579251675722
55081,1990,738.865689538619
55083,1990,582.371186471961
55085,1990,596.271717920598
55087,1990,611.456618525159
55089,1990,507.132011099224
55091,1990,758.243060972178
55093,1990,749.378899524035
55095,1990,707.203786149709
55097,1990,639.948113490845
55099,1990,617.420684100179
55101,1990,644.698957508928
55103,1990,663.885618338765
55105,1990,602.794166235298
55107,1990,630.076861184931
55109,1990,745.415084241716
55111,1990,642.326007410887
55113,1990,528.761722366254
55115,1990,583.299220828018
55117,1990,566.28452975963
55119,1990,711.847934015935
55121,1990,791.448824619144
55123,1990,753.522548915442
55125,1990,483.855831670529
55127,1990,604.890884737735
55129,1990,525.56151631189
55131,1990,504.157648266768
55133,1990,572.957525443904
55135,1990,638.083815275162
55137,1990,672.431859488791
55139,1990,652.904159274989
55141,1990,667.918059373103
56001,1990,239.81786726233
56003,1990,145.25579818225
56005,1990,226.713787207703
56007,1990,195.732135600887
56009,1990,260.676143399294
56011,1990,245.081256059935
56013,1990,132.780532676652
56015,1990,321.226853166374
56017,1990,205.366394631126
56019,1990,218.781369905641
56021,1990,372.549497474327
56023,1990,202.710546246734
56025,1990,199.627618770656
56027,1990,298.33525468428
56029,1990,178.959478154785
56031,1990,353.603332013769
56033,1990,264.375493328657
56035,1990,155.693914407838
56037,1990,129.229106955403
56039,1990,201.47461717802
56041,1990,141.762993679927
56043,1990,177.490580665035
56045,1990,271.845404650745
1001,1991,822.975366866865
1003,1991,1248.84656188329
1005,1991,838.209497175858
1007,1991,785.006240551272
1009,1991,784.160291736438
1011,1991,843.867263177461
1013,1991,837.429611755068
1015,1991,752.875014357369
1017,1991,946.932828124604
1019,1991,738.07776192299
1021,1991,898.316009290003
1023,1991,987.147587902
1025,1991,942.557245443349
1027,1991,961.243480065355
1029,1991,852.131232220186
1031,1991,956.225477005068
1033,1991,1081.43246664178
1035,1991,934.117844736855
1037,1991,813.940763764017
1039,1991,972.310475712454
1041,1991,869.569622451711
1043,1991,822.028457042069
1045,1991,935.292189498038
1047,1991,839.833062042214
1049,1991,758.041718634757
1051,1991,791.433686337089
1053,1991,1066.08067683805
1055,1991,733.771832195963
1057,1991,1155.30784063242
1059,1991,1181.13191410584
1061,1991,1051.83224180229
1063,1991,943.492533636293
1065,1991,941.382799477451
1067,1991,903.383057723523
1069,1991,973.150175887195
1071,1991,795.809632900122
1073,1991,835.973949170677
1075,1991,1165.29485951709
1077,1991,1028.62528761665
1079,1991,953.021447712857
1081,1991,836.13958753726
1083,1991,841.250065492728
1085,1991,880.790260874143
1087,1991,829.849438721007
1089,1991,811.211082993109
1091,1991,973.380213189793
1093,1991,1176.02318817701
1095,1991,710.274287694064
1097,1991,1286.12880406598
1099,1991,966.755555732152
1101,1991,883.277355625289
1103,1991,816.34445026143
1105,1991,885.326317037658
1107,1991,1054.6554202774
1109,1991,822.157454869394
1111,1991,863.633507617989
1113,1991,876.057830215753
1115,1991,749.903192004861
1117,1991,758.650573894269
1119,1991,983.257896504235
1121,1991,722.866956581421
1123,1991,861.993631151726
1125,1991,867.780718298681
1127,1991,1011.89318328576
1129,1991,1064.57184380166
1131,1991,897.602559369803
1133,1991,1017.87873400735
4001,1991,129.923941803831
4003,1991,165.85698985319
4005,1991,227.217239185384
4007,1991,271.705497441037
4009,1991,131.672992355836
4011,1991,158.143525280017
4012,1991,61.4774054767886
4013,1991,83.7851361044937
4015,1991,93.8711488460712
4017,1991,136.494958653905
4019,1991,116.864984759133
4021,1991,85.456476757205
4023,1991,205.814155394857
4025,1991,201.218593934422
4027,1991,32.2359908176123
5001,1991,843.11001741166
5003,1991,1056.43324205456
5005,1991,680.809370751299
5007,1991,461.5717767213
5009,1991,607.803557072537
5011,1991,974.577593883841
5013,1991,892.098882323031
5015,1991,551.768551677467
5017,1991,996.584587076269
5019,1991,731.149335146748
5021,1991,643.059640096154
5023,1991,761.197602828725
5025,1991,885.969796780822
5027,1991,890.624603803023
5029,1991,682.732213965886
5031,1991,715.409411392056
5033,1991,582.727394228646
5035,1991,904.579360987465
5037,1991,804.826375434125
5039,1991,830.050135245153
5041,1991,944.81539611742
5043,1991,990.342586533943
5045,1991,689.529125353551
5047,1991,607.797102469103
5049,1991,722.641159836165
5051,1991,736.001135552747
5053,1991,801.925442530632
5055,1991,698.304651681479
5057,1991,694.675737829277
5059,1991,737.691645228333
5061,1991,706.598935676429
5063,1991,742.418120098914
5065,1991,752.489215430581
5067,1991,726.500206704101
5069,1991,804.286849023034
5071,1991,682.723368847675
5073,1991,840.170059493529
5075,1991,735.377453598176
5077,1991,875.861844069857
5079,1991,883.339326653693
5081,1991,674.423364225548
5083,1991,593.527612165077
5085,1991,713.415151624398
5087,1991,575.857075372334
5089,1991,643.00686777917
5091,1991,756.379114383148
5093,1991,741.232846957845
5095,1991,802.644367636049
5097,1991,835.042713858103
5099,1991,779.567848025177
5101,1991,668.279149950675
5103,1991,865.804472707237
5105,1991,680.581999215464
5107,1991,913.644777140044
5109,1991,743.809012228734
5111,1991,749.827673606096
5113,1991,914.174119709394
5115,1991,672.301603852047
5117,1991,785.382811720553
5119,1991,708.177639714826
5121,1991,697.465225890447
5123,1991,871.914632000984
5125,1991,771.372194452577
5127,1991,728.901022733682
5129,1991,653.894308169924
5131,1991,612.804200142065
5133,1991,701.637078266243
5135,1991,756.688963270224
5137,1991,804.854294466321
5139,1991,988.123468421804
5141,1991,795.118684899723
5143,1991,526.752045833818
5145,1991,768.71771378815
5147,1991,797.636541398956
5149,1991,691.178997035579
6001,1991,169.140663607452
6003,1991,245.063199137939
6005,1991,388.497807382421
6007,1991,342.864921279943
6009,1991,321.747973861916
6011,1991,243.424815598745
6013,1991,151.127899469989
6015,1991,592.554286788756
6017,1991,497.581353258894
6019,1991,140.018324723188
6021,1991,279.187135151502
6023,1991,406.971285896705
6025,1991,29.1310909863898
6027,1991,98.1215073120112
6029,1991,146.802157024192
6031,1991,152.691764635139
6033,1991,429.945557982715
6035,1991,222.028598625012
6037,1991,185.275489277439
6039,1991,172.216251235115
6041,1991,365.033916241705
6043,1991,370.224008041491
6045,1991,457.911734270846
6047,1991,138.868875963542
6049,1991,222.109123642533
6051,1991,141.849855839743
6053,1991,228.423875445045
6055,1991,354.268238052006
6057,1991,522.738293554196
6059,1991,192.633107446047
6061,1991,304.263260902174
6063,1991,345.992400999835
6065,1991,133.072847682914
6067,1991,219.817669199877
6069,1991,238.348937946828
6071,1991,165.470063583925
6073,1991,299.731220521957
6075,1991,214.413231347032
6077,1991,177.511613533137
6079,1991,282.310976169871
6081,1991,296.001036422641
6083,1991,326.567072657227
6085,1991,253.864098687969
6087,1991,325.262302219619
6089,1991,325.891446933019
6091,1991,298.830783350271
6093,1991,187.254218962324
6095,1991,237.438621949259
6097,1991,399.674975412424
6099,1991,152.746706974858
6101,1991,267.385772104907
6103,1991,295.332871098725
6105,1991,428.865258916828
6107,1991,178.568721269874
6109,1991,370.121367804725
6111,1991,317.255142171375
6113,1991,252.879375502146
6115,1991,334.272961732227
8001,1991,296.991812550123
8003,1991,149.258839725719
8005,1991,332.150550174627
8007,1991,272.401087344956
8009,1991,282.433281732291
8011,1991,273.072375965952
8013,1991,295.180501681826
8014,1991,277.11227633029
8015,1991,180.896405434442
8017,1991,363.83027407106
8019,NA,NA
8021,1991,134.00457203755
8023,1991,155.256998696638
8025,1991,225.618089203016
8027,1991,267.164293678354
8029,1991,112.875394159564
8031,1991,299.905823768818
8033,1991,252.189910476736
8035,1991,382.728378716594
8037,1991,265.298346480737
8039,1991,365.45349443188
8041,1991,361.872679234354
8043,1991,265.238591998126
8045,1991,202.105169533639
8047,NA,NA
8049,1991,277.5982507152
8051,1991,243.233731697356
8053,1991,339.19083064306
8055,1991,293.949178999176
8057,1991,261.935581207932
8059,1991,356.389319664668
8061,1991,345.327332568831
8063,1991,390.377940426733
8065,1991,212.053518909914
8067,1991,167.931269561581
8069,1991,287.746212694708
8071,1991,256.870909178103
8073,1991,326.109720589454
8075,1991,272.519876335289
